content,label
"Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You rocked it, Ed! #fb",0
#twitter Follow @KillerRed1Blood I follow back!!!!!!!,0
"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics",1
#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc,0
"RT @TerryStorch: With @twitter and @apple partnership, would be great if SMS from 40404 to iOS devices would use imessage.",0
"""@MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/k1kDqz04",0
"Off to sleeep , #goodnight #twitter",0
"RT @sholliman: #SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road.",0
"@fabi_m not that I know of. I think it is only on iOS, should get @apple to make a desktop app :)",0
U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple,0
"Dear #twitter, Now that we all know I'm awesome could you  write me a new ""all about me"" for my profile because really you do know me best.",0
This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant.,0
#Google confirms that the Nexus S will actually get the ice cream sandwich update.,0
What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books,0
@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.,-1
@Apple: Surely iOS5 with it's integrated @Twitter would greatly benefit from moving the # to at least the '123' keyboard page? #simplethings,0
Suppose Microsoft Had Bought Siri? - Forbes http://t.co/HoJx73Hh #apple #microsoft #siri,0
"People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter.",0
"But @Apple,  the App Store App could really use TABS.",0
Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google,0
"Article Recap on the #Google Analytics ""Secure"" Change: Here are some articles we found after http://t.co/RPTLWMLo",0
NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad,1
"Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus",0
#Twitter got DEAD as fuck all of a sudden!!!,-1
@apple why does #iPhone4 plus #iOS5 equal half the battery life?,-1
#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it's ok. every oem will have to pay #ms anyway... LOL.,0
"@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!",0
GN #Twitter Homies,0
Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???,-1
RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!,0
@MSPartners can join: BizSpark http://t.co/YTyl8Wm0  or WebsiteSpark http://t.co/10AzXP9q! #Microsoft #MPN,0
Thanks Android for admitting you're ugly. New font is a good start! #ics #google,1
"Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google",0
Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung,1
#microsoft @diggita Microsoft - Macro in Word 2007 (gerardopaolillo) http://t.co/O3M07opC,0
"RT @KumarSachi: Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http: ...",0
Skype and Microsoft Team Up - A match made in heaven? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia,0
Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart...,0
I love Ice Cream Sandwich :) #Android #Google #Samsung,1
"Exciting day, It's Ice cream Sandwich day ;) #Google #Android",1
#twitter why must you be so difficult?,-1
#Twitter'Offf :D,0
Thank you @apple. My new gf(iphone4s) is great!  She does everything!,1
Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #,-1
So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.,1
RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/S19qrDjU #apple #microsoft #siri,0
#Android #Google Ice Cream Sandwich new features not mentioned during webcast http://t.co/m2UGgiev #DhilipSiva,0
#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/bVKP5Caq,0
ok man down... I will own #TWITTER 2morrow!,0
#Microsoft drops developer preview of its Roslyn compiler http://t.co/XgUrXNPa #uncategorized,0
I hate when my phne do what it want on #twitter,0
"Listening to this, how much do #Microsoft miss Bill Gates? http://t.co/H4OuzdOk He is a genius, as was Jobs. Bill saw it, but Steve made it.",0
"@AsimRang @apple @umber the podcasts feature works just fine, music purchasing is straight forward, what else do you want?",0
WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!,1
Learn how you can now upload SRS reports to #Microsoft CRM 2011 Online. #CRM2011  http://t.co/RrcF9W2V,0
RT @rishij_pune: #google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawados ...,0
#google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/YLRL4lZy,0
Loved the introduction of the Google Galaxy Nexus & Ice Cream Sandwich. Really looking forward to my new phone #android #ics #nexus #google,1
it's in the curve baby http://t.co/ORDg1z2F #google #nexus #android #samsung,0
#Google to stop giving referral data - by moving to #SSL? http://t.co/wTjiX29b,0
Hanging out at #Microsoft Commons with @VinceMayfield,0
"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH",-1
RT @raovallab: How #Google Ventures Chooses Which #Startups Get Its $200 Million http://t.co/UGsBdxQm via @mashbusiness @mashable,0
Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy,0
what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles,-1
"Dear #Twitter, I fucking missed you today, &gt;&gt; internet was down :/",1
@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill,0
Dear #Microsoft - seize the moment - focus on developing Windows7 phones for enterprise solutions. Succeed where #RIM is failing.,0
"Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures",-1
one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ,1
"As far as I can tell, Google engineer Steve Yegge never intended to become famous for criticizing the c... http://t.co/SO1rCq0y #Google+",0
Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia,0
"Damn girl I'll follow u to the end of the road

#twitter",0
#sweet... #apple replaced my glass #probono. thank you @apple,1
dear invisible intern/assistant: please go pick up my computer from the @apple hospital so i can upgrade to iOS5. thanks!,0
#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @rudybren @chtvn @ulchky @anibalfreitas45,0
RT @adamdince: #Google might reverse its new data encryption policy if big brands threaten to cut their PPC spend. @Google biting the ha ...,0
Boa noite #Twitter (:,0
#microsoft,0
"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6
@Apple present... http://t.co/DBbWSDpx",1
will be at the London #Microsoft Partner Business Briefing tomorrow - see some of you there :),0
Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google,0
#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(,-1
"#Google Docs #Updates Presentations With Real-Time #Collaboration, New Themes, Transitions and More [Updates] http://t.co/JWSPetbd",0
"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!",1
RT @idtheftprotect: #Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/M ...,-1
@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.,-1
#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games,0
RT @wbasinger: RT @TeachHub: 50 Ways to Use #Twitter in the Classroom http://t.co/AFHx3m2n,0
"#microsoft #careers site is giving errors for any thing i search!! #weird
http://t.co/vJ2JpKtM http://t.co/02dYONXz",-1
@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!,0
*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5,-1
Whats new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at,0
"Steve Ballmer Says ""Luck"" Kept Microsoft From Buying Yahoo In 2008 http://t.co/9sDNmC0Y #Microsoft #Yahoo",0
How do you get pink eye? #Google #autocomplete,0
It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.,-1
"RT @TecBuzz: Google steps up its privacy game, launches Good To Know http://t.co/22QbKMpG #google",0
RT @neon_ness: Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft,0
How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy,0
Demo crime for #google dude in white suit. Face recognition for unlocking doesn't work if you wear make up apparently :-),0
#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb,0
There is no social media without #Twitter... Who could be #Twitterless?,1
#mango shows #microsoft still has the taste for smartphone success http://t.co/mAOQaplH,1
@natemarozzi that's what #Twitter is for,0
"really digging the #UI of of ""#Quick #Response"" from #Google android great for politely declining calls lol",1
"#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/apLj6Tsk via @engadget",0
"Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise soluti (cont) http://t.co/xyWfXsDL",0
"Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?",0
OMG the #Android 4.0 SDK is available NOW @ http://t.co/OeUrmtLX!! #Google,1
@BigBellyBigCuz RT @Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.,0
@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life,0
Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE,1
"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer""",-1
Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb,0
iPhone 4S 8MP camera : Its a SONY. http://t.co/njTHOi2x @sony @apple #apple #iphone4S #cameras,0
Watching @cotmtulsa webcast on Joseph  from my iPad on my @apple TV. I love technology. http://t.co/mpBZyl72,0
"Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s",0
RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking...,0
At the Genius Bar... Waiting @apple store,0
#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!,0
Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl,0
"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone",-1
#Microsoft wants to transform your hand into a touchscreen: http://t.co/J8FgWWgS via @AddThis,0
RT @rinconindia: #OpenText #Alchemy Client programs are now compatible with #Microsoft #Office #2007.,0
Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s,1
My phone would stay charged if I didnt have #twitter,0
#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42,-1
@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone,0
RT @aislyngreene: #Microsoft wants to transform your hand into a touchscreen: http://t.co/an3bmArc via @AddThis,0
"Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter",0
I'm not getting all of my @ replies #twitter if it wasn't for my emails telling me that some1 replied to me I wouldn't even know it #nobueno,-1
#Google's #Android 4.0 Development Plan: Make Android Prettier http://t.co/7X0OFPuq @paidcontent,0
Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin,0
#fuckyoumean #Pittsburgh don't got the best #twitter.,0
@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s,1
Goodnight #Twitter :),0
"Microsoft's CEO, Steve Ballmer critics the user friendliness of Android. #Android #Google #Microsoft #WP7 http://t.co/rbEv95eE",0
New Galaxy Nexus: App Improvements - Gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nEJbyE,1
Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....,-1
Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P,1
"#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple",0
"#Android #Google Official Galaxy Nexus Site Goes Live, Highlights Ice Cream Sandwich And Galaxy Nexus... http://t.co/4ijvupvq #DhilipSiva",0
Samsung and #Google Announce Galaxy Nexus and #Android 4.0Ice Cream Sandwich http://t.co/g6EOfUYY #news #android40,0
"#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva",0
"System.IO.File.Delete - You lie! You didn't delete my file, and you didn't throw an exception. WTF!? #microsoft #net",-1
