content,label
A massive congratulations to our beautiful friends breepagliuso and @polyfonikaus for baby Pedro... https://t.co/9NFvyTAlvW,1
Very nice at room temp. - Drinking a Blue Balls by @moondogbrewing @ Moon Dog Brewery   http://t.co/KdZd7GVMBG,1
Another one from yesterday by Korpus guest Heath Crowe heathcrowe #korpus #korpusstudio #korpustattoo https://t.co/Zmec9VbElY,0
@mattro @orj but we do know how the world should be run.,-1
"Don't think Adelaide have any chance of winning this, but would be wonderful if they did. #AFLHawksCrows #GoCrows",0
"Our mate @dustintebbutt released his mini-album today, it's bloody tops and you should listen to it. https://t.co/YqzgDEQmLI",1
"@mikeshudson1 youre all good if it went fine, but always backup to be safe",0
Fridays are always better with these two.... Every day that we work together is a blessing... United https://t.co/WeMGobUVUI,0
Yummm. - Drinking a Spotted Dick With Custard by @moondogbrewing @ Moon Dog Brewery   http://t.co/e9JQRAWWDp #photo,1
Thanks to @CarltonFC for hosting our @DandyStingrays @YouthGirls tryouts tonight! #rayscave,1
Date night! (@ Victoria Inn) https://t.co/zs43SL3m7c,1
Dinner ready with my loves ebrudallikavak @harrytmedium @mickler0y  Staying at theprincehotel for https://t.co/HdbVBumXZC,1
Friday Flashback  To the last time I played FAFL in 2012!!  Only a week away now and super https://t.co/aVMGjokmmq,0
Thank you @sqwazw for attending and for the kind words ,1
"So I have a weird party trick with limes...
Who knew?",-1
@AbhayaChauhan thanks! Just curious.. the storytelling one or the 7 habits?,1
Finally the food arrived!!! #food @ Oskar Pizza https://t.co/WDzEDfvh3i,1
Makers of these awesome sounds playing at Ladro TAP tonight from 9pm. #zerothroughnine rocks our https://t.co/PhCPE9IPkx,1
"Great brows get Brow Wiz online or in store 
So I FINALLY did a colored eyeshadow &amp; I LOVE IT https://t.co/o9y8iEMqu8",1
"It looks like rain...
#overcast 
#rain
#clouds @ Tally Ho Reserve https://t.co/BKgpwhPlk8",0
"So. Many. Gays. #holdingtheman (@ Palace Cinema in Melbourne, VIC, VIC) https://t.co/QN9cyrESXy",0
"Dear diary, today I gave a seminar on all the research I have been doing https://t.co/87jOThLmuT",0
Excited at the movies waiting to see holding the man. Reaching for the tissues! #livelove #happydance https://t.co/g5wbvghZne,0
Neil @messytable you kept it all this time. That shows a lot of strength. Enjoy http://t.co/SLPskfkSRA,1
"@Sutto road bike, getting fitted tomorrow. Its my first road bike, pretty excited.  http://t.co/dD8DIgBUfE",1
Had a fantastic night at the launch of GEM. Thanks to all who came to support Grace in her new https://t.co/MLFMXJfGmv,1
@Sutto feel like getting brunch or something this weekend? Havent seen you guys in a while! ,-1
"I've travelled all around the world, but Melbourne still delivers the best coffee hands down https://t.co/siOvKXaHfL",0
@Sutto near you is good for us. Sunday is perfect.  Pick a time and a place and well be there.,0
@Sutto done! Thats how you make a brunch date! ,1
"Yay! @ReadingsBooks: What we're reading this week (gardens, cities, short stories, graphic novels &amp; Scientology): http://t.co/g3glRFHDCr",1
Excited to see the amazing chrisopotamia's Christoper Doesn't Live Here https://t.co/5W0IZkRq6U,1
After so many pints of 150 lashes. This is godlike - Drinking a Pale Ale @ nova brewing testing facility - http://t.co/JsB5JVgJXV,1
@ABCNews24 @MathiasCormann You are such a liar and grub,-1
Thanks to everyone that came tonight. @ Jetnikoff Bicycle co. https://t.co/7I716Mgken,1
Post service snack. Bbq corn with whipped feta butter. @hellenicrep #brunswick @ Hellenic Republic https://t.co/5Lc9WxmHPH,0
"Waiting for another training session!
Love this sport! @ Next Level Hockey Foundation https://t.co/5OtQBT5ed6",1
@LeeMilton is that the modern equivalent of not knowing how to handwrite?,0
"After a hard ( for me ) session!
Love this game! @ Next Level Hockey Foundation https://t.co/EiCZVcrkgg",1
Whenever I go to the #AthleticsTrack it reminds me of when I used to do #LittleAthletics! https://t.co/5DHHdz1WNP,0
"For one moment - a single, inestimable fraction of eternity - I felt lighter than everything around https://t.co/GRmfRlrUPX",0
Make this moment a memory @artscentremelb @alzheimersvic #HighlightDementia @ Arts Centre Melbourne https://t.co/yExHTV62oR,0
We're all about awkward family photos.. Ha  #graduation #psychomacology  @ Melbourne Convention https://t.co/JruEKvt3LZ,1
"Look out. With its liberal use of Citra hops, it's dangerously close to Ho... (Fresh Squeezed IPA) http://t.co/HLut4kX6iW",0
"Was treated to the most mouth watering, delicious pork tonight w the thinnest crackling ever; adorn w https://t.co/LMUOCcB7zM",1
"Sunset #throwback in Philip Island, Australia. I'd say this was one of the best sunset I have seen in https://t.co/gChWisKCqu",1
"Shoop in effect at Hoo Haa bar tonight till late.
swing past.
#90skid  #hiphop #rnb #oldshoolhiphop https://t.co/bdK0vLWlgj",0
Ios9 do not upgrade. Constant apps crashing.,-1
@cathjones0 yes! But I have my kids next week ,-1
"goddamn Japanese engineering. NONE OF THE OTHER BOLTS ARE 10MM ALLEN KEY, SUBARU! :V",-1
@tamasys I like the implication that someone with a BAC over 0.3 is capable of thinking,0
@LancedDendrite and of course I can't exactly go buy one at 11pm. Engine stays in for now :( http://t.co/dknvWQpuMz,0
"#DoctorWho party at @BetaBarAus! So many Doctors!  (at @BetaBarAus in Hawthorn, Vic) https://t.co/PqxCa7bW5f",1
people who talk during Jazz http://t.co/JqnHeJxZLh,0
"Been such a long day today... just headed down to our local Pappa Rich for some curry laksa, prawn https://t.co/u6DWruXRP0",0
So good we went back for second round. Had Devil's Brew (spicy thai pumpkin soup) with an extra serve https://t.co/FJ3dsuhxay,1
When chocolate intercepts your healthy eating ... #fitnessaddict https://t.co/slqVBuId2C,-1
"We LOVE the performance of RCMA foundations  call in to Puckle St to test them out. 
Repost of https://t.co/bQLXE3NgUi",1
"VK Palettes are a must have in your kit buy in store or buy shades individually 
Reposting this https://t.co/rcW8RYI95J",1
It smells like bulb flowers outside and its lovely.,1
Looking Amazing! @amandadaniel always reminds us of meeting you and our early days in the Barossa. @ https://t.co/lgdYBZDUvw,1
@Adelaide_FC In our triumphs and even in our defeat #weflyasone #youvedoneusproudboys #2015 #ripphil ,1
"Great review of RCMA VK Palette and powders 
#RCMA may not have the best packaging compared to the https://t.co/snrl4u4jU4",1
"First, 1st place of the weekend #winners #traindirtywinclean #rdbx 
Congrats to our hip hop duo, https://t.co/zEpQH8hdTc",1
@quamen much excite. ,1
"Interesting exhibition tonight #wtfreniassance this is my favourite image :-D @ Lithuanian Club, https://t.co/4I7ZmcxgSc",1
"Police regularly at train station at 7pm on a school night: 3-5
Police on Friday night after 10pm let's with drunks from footy :0",0
"I must be so dumb to wanna come back here when I was having fun there  @ Brighton Beach, Melbourne, https://t.co/UtJaghAbWB",-1
Night out with the BFF.... But MEL why so cold... zz1604 @nakedforsatan #happyholidays #melbourne https://t.co/6TgTo0uqzw,-1
Life Is a journey make the most of it  #phachakvacation #hoholiday https://t.co/rYdDXVYTYx,0
"Clean, light fruity edge. Has some bad untappd scores because some craft drinker... (Norton Lager) http://t.co/xgtEgICL9l",-1
Day 32: Happy #cheeseburger day! Yo Em Cheesy and Shang-Fry at @yomgyogurt. #burger #burgerporn https://t.co/mD4WPYsHQW,1
"Weird beer. Body too big but not sweet as such. Too much spice. Liking it, but not as ... (Tripel) http://t.co/gDTX31rARb",1
"Having the most amazing night out with the BFF, nights out wining n dining in MEL are by far the https://t.co/0m8KmX8tIh",1
The magic #NGV in #Melbourne . The hermitage is still on. The unlimited pass its quite worthy. @ https://t.co/xYO6wlAOK2,1
Just 3 sec already up load that much.. NBN internet is really fast thumbs up... @ Parkville Gardens https://t.co/eKjnwOFNXu,1
At the risk of further piss-staining Hendo's pocket... this is the gold ... (Can't Fight The Funk) http://t.co/fsWXpgz1Ry,0
@viticci if I subscribe now do I get the first issue?,-1
"Nights out with this one, nothing more I love then great company and amazing food... zz1604 https://t.co/8lkJVCpyzV",1
"Thank you @dustintebbutt for the perfect Friday night. @ Corner Hotel, Richmond https://t.co/cw3zuVbYbL",1
"Almond milk porridge with quince, poached pear, berries, local honey and pistachio. 
Photo courtesy https://t.co/og6v6VB89D",0
"Fair to say although we didn't win the isa_rmit trivia, I still get to keep this prize :D nagablue11 https://t.co/UBUXPULQfY",1
Sending some birthday blooms your way @timcoxtalks happy birthday to the cool kids! Here's cheers to all the 19/9 ers http://t.co/E37RAkM9AH,1
Wonderful night &amp; delicious food by @kelliejake estellebistro #melbourne #restaurant #streetlife https://t.co/4YrDwyNcEV,1
"Having a blast at 3CR! Great lads, great times, killer tunes!!!! @ 3CR Community Radio https://t.co/qTfoHTHVQj",1
will be smashed af for shitty night. (at Pawn &amp; Co)  https://t.co/kHH3gw3tyo,-1
"I floss everyday, no I'm not a dentist",-1
@liamrileycb you're welcome you just put the biggest smile on my face today and so did Levi you should do a video with levi on youtube :) :),1
I miss you so much.,-1
that time you have to work at 11am  in the morning but screw it anyway (at @revolvrupstairs)  https://t.co/Grl6EGBx0f,-1
"You can't fix yourself by breaking someone else. 

Goodnight!  @ https://t.co/VVV2tb4nTh",1
"@MiniLaddd do you even wish you could do a meet up with the guys in Melbourne, Australia #AskMini",0
That was truly a wonderful experience! I've never been interviewed on radio before let alone stay on https://t.co/FH7faIesVP,1
@LeviKarterCB @cockyboys i can't wait levi i love your scenes said hi to bella for me she's so beautiful and she has a personalty like you,1
When you're just really having a great hair day  @ Feel Good Friday https://t.co/k2EIBF4Yc2,0
"@jasonturnstill Oh man, Welcome to Thornbury is near our place &amp; a fave, might have to check in haha. Big food truck venue + outdoor bar",1
"Have you used a liquid lipstick as a liner?  we love this 
I used fluorescent lighting for https://t.co/oma5quGfwm",0
"Morning! 5:36 am. And this is only the first draft of Brakes~Thanks, dear friends~ @ The University https://t.co/qTz6hMa1wf",1
"Make your eyes sparkles and pop with this 35 E color highly-pigmented, metallic eye shadow palette. https://t.co/980KADX1wf",0
Breakfast anyone ? What are you having for breakfast today ? Happy Saturday #makeupnet @ Makeupnet https://t.co/XgCRV0yWEh,0
Ive never understood the Skybus speed humps.  Do people try and do drag racing up and down there or something?,-1
@79sloppy @hvasstan @Globalgallop @MattHeraldSun I invited Pat to my stable for unfettered access. Declined,0
"Happy 14th #birthday to my #beautiful #daughter  you are my best friend, my partner in crime and https://t.co/on5xT9GpoY",1
Getting ready for the other end.  Lets see if this hour top up thing works.  Its in debit right now! http://t.co/dzkvWSH7XQ,0
What shall we fill our doughnuts with today ? @ Tivoli Road Bakery https://t.co/YmjnJfonPg,0
@BernardKeane I had a LNP supporter tell me it was the ABC who felled Abbott. These people are deluded as they come,-1
Feeling French? Have some toast! stedmonds via breakfastinmelbourne via claudiabrick. @ St Edmonds https://t.co/qa7Jn0P5Rb,1
Now this is how you start a weekend! #BLT #bacon #breakfast #instafood #instamelb #foodblog #foodporn https://t.co/DwkDgOQSnB,0
@j_foreigner it could work the current semi final weekend is nothing more than a revenue raising exercise. Last night was a farce,0
What's more predictable; the next lunar eclipse or mormons and evangelicals announcing The End of the World again? Both are due Sept 28. jc,0
I made it!  #downunder @ Melbourne International Airport (MEL) https://t.co/oAA97VDMmV,1
"Wow, just wow. Eggcellent start to the weekend. So Eggceptional! #eggporn #vertuecoffee #brunchallday https://t.co/kPyj66YgNg",0
I have discovered the best egg cup ever. You can all stop looking. http://t.co/qGBkgQVj4f,1
"These garlic, salt and rosemary bagels are seriously the bomb diggity  @ Huff Baglery https://t.co/9eTM4sZx8h",1
Welcome to my PLAYGROUND!!! Early Workout on Saturday Morning PAK!!!  #PapawisMode #Ehersisyo https://t.co/s7l93xoRux,0
Skipping Bikram Yoga for a sneaky espresso. Happy School Holidays! #clementcoffee #hazelnut https://t.co/48B7wTATLm,1
Today we are out to restore a brown marble shower recess at Middle Park. Here are the before start photos. http://t.co/RYUWF89R4s,0
A tiny snippet of The Junk Company luciousness!!! I dropped by yesterday and they are packed with https://t.co/PhaVbgw33i,-1
Happy weekend... Embrace summer..... Love more laugh harder  #black #tankini #dharexclusive https://t.co/uvnuNHh3Ye,1
I get on grindr for five minutes and this happens: http://t.co/6IaaUgg6aK,0
"The world can and does evolve. Bless those making it happen, as some Catholics would say. @aaronjayledesma https://t.co/M5VT4yljXo",0
I cant deal with humans today,-1
"This Saturday is already killing me (@ Loafer Bread in Fitzroy North, Victoria) https://t.co/O5K7yVgLFG",-1
"Nice to be back out on my giantsthyarra Propel with the lads this morning, it's been a crazy busy few https://t.co/SaNfz9OgVw",1
"My Melbourne diet, i just love the food in this city.

australia #exploringaustralia #aussia https://t.co/eTNU5Tthz4",1
....just so much WOW on a plate!!!  Melbourne and their food scene!!! @ East Elevation https://t.co/xE0VsesrFN,1
"I hear people say ""my customers are too old for SMS script reminders"" but over 65s are heavy online script users. Karen Hannah  #PBN2015",-1
"After a week, yes im going home.  Gd bye Melbourne. Im gonna mish u sho https://t.co/yxfDbumlku",1
Too old for this sh*t... #iamtoooldforthis #icanthearanything #brightcolors #nightlife #melbourne https://t.co/kHikZ9anDh,-1
We've got a little something special at the hankmarvinmarkets today - our delicious raw organic salad https://t.co/VW2hTxRQ6l,1
"There's a little 'super human' in all of us. Some, more than others. #MoreThanTape",0
"Let us cater your grand final celebrations with the House Party Pack this finals season.
 
The https://t.co/XxJDSMUu51",1
 The beginning of a life changing day! RUN THE WORLD is well and truly underway and we can already https://t.co/ABbR9jqJO9,0
"Today I adulted and did grocery shopping and I found green lights, above the ""green"" vegetables. http://t.co/Na5gfoJz2X",0
Why hello Saturday morning. Tasted better than it looked! #spring https://t.co/n8AMDEPtSu,1
